,Tweet ID,name,date&time,Tweet Text,Favorite Count,tweets_ago,compound,positive,neutral,negative
0,1264224821493157890,BBC,2020-05-23 16:01:00,"#FindingDory = perfect weekend film!   🙌🐠

6.20pm | @BBCOne &amp; @BBCiPlayer.

👉 https://t.co/epX87pTvAr https://t.co/cshunjl5Kx",32,0.0,0.6114,0.174,0.826,0.0
1,1264209722007343104,BBC,2020-05-23 15:01:00,"We hope this brings you some much needed tranquility. 😌

This is the Mindful Mix with David Attenborough. 🍃

Listen on @BBCSounds. 🎧
https://t.co/yODWwxQ2Zr",67,1.0,0.8074,0.249,0.751,0.0
2,1264179523194703872,BBC,2020-05-23 13:01:00,"""If any good can come of me sharing my experience, I hope it's that it encourages more men to be vocal and not keep their feelings bottled up.""

@professorgreen: Suicide and Me | Via @bbcthree.

https://t.co/rWxWBp4huj",33,2.0,0.7184,0.245,0.66,0.096
3,1264176066379296768,BBC,2020-05-23 12:47:16,"RT @BBCTheOneShow: In support of #MentalHealthAwarenessWeek @professorgreen, @craigdavid, @jamesarthur23 and @snowpatrol's Gary Lightbody t…",0,3.0,0.4019,0.172,0.828,0.0
4,1264164423763025920,BBC,2020-05-23 12:01:00,"Israeli investors develop face mask with remote-controlled mouth hole.
https://t.co/NHFpQqUvk5",44,4.0,0.0,0.0,1.0,0.0
5,1264149323966636034,BBC,2020-05-23 11:01:00,"The Duke of Cambridge, Gareth Southgate and this team of football royalty kick off an important discussion on men’s mental health. 

#ARoyalTeamTalk is streaming now on @BBCiPlayer.
https://t.co/QVQVq1sLVz",70,5.0,0.2023,0.062,0.938,0.0
6,1264125919616094209,BBC,2020-05-23 09:28:00,"Who haven't we heard from yet on Coronavirus? Oh right, Philomena Cunk! 

@charltonbrooker's #AntiviralWipe is streaming now on @BBCiPlayer.
https://t.co/lr0VXkNMAN",50,6.0,0.0,0.0,1.0,0.0
7,1263907732387553281,BBC,2020-05-22 19:01:00,"Tonight chatting to #GrahamNorton...

✨ @katyperry!
✨@SteveCarell!
✨Dakota Johnson!
✨Alan Carr (@chattyman)!
✨Music from @johnlegend!

#TheGNShow | 10:45pm | @BBCOne &amp; @BBCiPlayer.

👉 https://t.co/Ep9GopYOdP https://t.co/MeYjlSM8zf",74,7.0,0.5374,0.114,0.886,0.0
8,1263907732299624455,BBC,2020-05-22 19:01:00,"Piglet rescue! 😭❤️

Roaming In The Wild is streaming now on @bbciplayer.

Via @bbcthesocial.

https://t.co/CTXCTkeqBX",86,8.0,0.126,0.152,0.718,0.131
9,1263862433891807232,BBC,2020-05-22 16:01:00,"Here is @matthaig1's simple piece of advice for better #MentalHealth.

What's your simple tip?
https://t.co/toSiVTl3bX",29,9.0,0.4404,0.172,0.828,0.0
10,1263861765319819266,BBC,2020-05-22 15:58:20,"RT @bbcouch: Ouch favourites @MarkOneinFour and @ms_molly_vog bare all in this mental health special of #OuchCabinFever

When the world wen…",0,10.0,0.4019,0.124,0.876,0.0
11,1263854083292762112,BBC,2020-05-22 15:27:49,"RT @BBCR1: Here's how the #BigWeekend Headliner and Radio 1 stages are looking for Saturday 23rd and Sunday 24th May! 😍

Check out set-time…",0,11.0,0.5093,0.112,0.888,0.0
12,1263833003865841671,BBC,2020-05-22 14:04:03,Find out more about the BBC's focus on mental health this May: https://t.co/9Z8jrQrIck,10,12.0,0.0,0.0,1.0,0.0
13,1263832234928173060,BBC,2020-05-22 14:01:00,"If you're finding lockdown tough because you live alone, Tobi Green Adenowo (@ToughCookieTee) has some tips to make it easier. 

@OpenUniversity #MentalHealth https://t.co/Rh62116ZOi",20,13.0,0.0772,0.106,0.76,0.133
14,1263824036930387968,BBC,2020-05-22 13:28:25,"RT @bbcworldservice: Dressing up for Eid needn’t be stopped by lockdown – here are @theswolearab, Fatima and Hira with their style tips htt…",0,14.0,-0.2263,0.0,0.921,0.079
15,1263814756454064128,BBC,2020-05-22 12:51:33,"RT @HackerTDog: GET THE #FridayFeeling BY WATCHING ME MAKE LOADS OF CELEBRITIES LOL OUT LOUD. WATCH MY NEW FILM HERE:
https://t.co/Bq7cRYke…",0,15.0,0.5473,0.15,0.85,0.0
16,1263808259653341186,BBC,2020-05-22 12:25:44,"RT @bbcpress: New comedy series #Staged, starring #DavidTennant and @MichaelSheen, is coming to @BBCOne in June. Here's a little taster of…",0,16.0,0.3612,0.111,0.889,0.0
17,1263786936055054336,BBC,2020-05-22 11:01:00,"With fashion weeks going digital because of Covid-19, 3D artists are being hired to create virtual clothes, and even models.  👗👔

https://t.co/gD0faZhV0c",23,17.0,0.2732,0.087,0.913,0.0
18,1263763123993010176,BBC,2020-05-22 09:26:23,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",13,18.0,0.4019,0.153,0.847,0.0
